id,tubeid,potid,gridid,species,burrow,crack,root,worms,voidtype,day
T27_9B-51,27,T27_9B,51,ACHMIL,0,0,0,absent,soil,29
T18_6E-26,18,T18_6E,26,CAMROT,0,0,0,absent,soil,29
T36_12E-79,36,T36_12E,79,ACHMIL,0,0,0,absent,soil,29
T24_8A-91,24,T24_8A,91,ACHMIL,0,0,0,absent,soil,29
T33_11D-73,33,T33_11D,73,CAMROT,0,0,0,absent,soil,29
T12_4A-73,12,T12_4A,73,ACHMIL,0,0,0,absent,soil,29
T30_10E-97,30,T30_10E,97,CAMROT,0,0,0,absent,soil,29
T6_2E-43,6,T6_2E,43,CAMROT,0,0,0,absent,soil,29
T24_8A-26,24,T24_8A,26,ACHMIL,0,0,0,absent,soil,29
T33_11D-78,33,T33_11D,78,CAMROT,0,0,0,absent,soil,29
T33_11A-106,33,T33_11A,106,ACHMIL,0,0,0,absent,soil,29
T36_12E-111,36,T36_12E,111,ACHMIL,0,0,0,absent,soil,29
T21_7B-67,21,T21_7B,67,CAMROT,0,0,0,absent,soil,29
T9_3C-40,9,T9_3C,40,ACHMIL,0,0,0,absent,soil,29
T6_2C-107,6,T6_2C,107,CAMROT,0,0,0,absent,soil,29
T6_2A-106,6,T6_2A,106,ACHMIL,0,0,0,absent,soil,29
T21_7D-64,21,T21_7D,64,ACHMIL,0,0,0,absent,soil,29
T24_8A-33,24,T24_8A,33,ACHMIL,0,0,0,absent,soil,29
T21_7E-83,21,T21_7E,83,CAMROT,0,0,0,absent,soil,29
T36_12A-30,36,T36_12A,30,ACHMIL,0,0,0,absent,soil,29
T33_11B-2,33,T33_11B,2,ACHMIL,0,0,0,absent,soil,29
T33_11D-91,33,T33_11D,91,CAMROT,0,0,0,absent,soil,29
T18_6C-13,18,T18_6C,13,ACHMIL,0,0,0,absent,soil,29
T27_9A-30,27,T27_9A,30,CAMROT,0,0,0,absent,soil,29
T30_10E-13,30,T30_10E,13,CAMROT,0,0,0,absent,soil,29
T18_6E-102,18,T18_6E,102,CAMROT,0,0,0,absent,soil,29
T3_1B-79,3,T3_1B,79,ACHMIL,0,0,0,absent,soil,29
T6_2E-23,6,T6_2E,23,CAMROT,0,0,0,absent,soil,29
T21_7D-25,21,T21_7D,25,ACHMIL,0,0,0,absent,soil,29
T15_5A-46,15,T15_5A,46,ACHMIL,0,0,0,absent,soil,29
T18_6E-22,18,T18_6E,22,CAMROT,0,0,0,absent,soil,29
T21_7A-93,21,T21_7A,93,ACHMIL,0,0,0,absent,soil,29
T33_11D-69,33,T33_11D,69,CAMROT,0,0,0,absent,soil,29
T27_9A-44,27,T27_9A,44,CAMROT,0,0,0,absent,soil,29
T27_9A-31,27,T27_9A,31,CAMROT,0,0,0,absent,soil,29
T9_3C-49,9,T9_3C,49,ACHMIL,0,0,0,absent,soil,29
T21_7B-6,21,T21_7B,6,CAMROT,0,0,0,absent,soil,29
T27_9B-109,27,T27_9B,109,ACHMIL,0,0,0,absent,soil,29
T30_10E-54,30,T30_10E,54,CAMROT,0,0,0,absent,soil,29
T21_7E-109,21,T21_7E,109,CAMROT,0,0,0,absent,soil,29
T12_4E-102,12,T12_4E,102,CAMROT,0,0,0,absent,soil,29
T27_9B-53,27,T27_9B,53,ACHMIL,0,0,0,absent,soil,29
T18_6E-9,18,T18_6E,9,CAMROT,0,0,0,absent,soil,29
T18_6E-108,18,T18_6E,108,CAMROT,0,0,0,absent,soil,29
T18_6E-48,18,T18_6E,48,CAMROT,0,0,0,absent,soil,29
T33_11C-85,33,T33_11C,85,CAMROT,0,0,0,absent,soil,29
T33_11B-87,33,T33_11B,87,ACHMIL,0,0,0,absent,soil,29
T18_6E-39,18,T18_6E,39,CAMROT,0,0,0,absent,soil,29
T3_1B-48,3,T3_1B,48,ACHMIL,0,0,0,absent,soil,29
T27_9B-1,27,T27_9B,1,ACHMIL,0,0,0,absent,soil,29
T21_7A-51,21,T21_7A,51,ACHMIL,0,0,0,absent,soil,29
T21_7E-100,21,T21_7E,100,CAMROT,0,0,0,absent,soil,29
T36_12A-77,36,T36_12A,77,ACHMIL,0,0,0,absent,soil,29
T24_8E-45,24,T24_8E,45,CAMROT,0,0,0,absent,soil,29
T33_11B-29,33,T33_11B,29,ACHMIL,0,0,0,absent,soil,29
T6_2A-18,6,T6_2A,18,ACHMIL,0,0,0,absent,soil,29
T33_11B-58,33,T33_11B,58,ACHMIL,0,0,0,absent,soil,29
T6_2E-33,6,T6_2E,33,CAMROT,0,0,0,absent,soil,29
T33_11C-24,33,T33_11C,24,CAMROT,0,0,0,absent,soil,29
T21_7B-95,21,T21_7B,95,CAMROT,0,0,0,absent,soil,29
T6_2E-57,6,T6_2E,57,CAMROT,0,0,0,absent,soil,29
T33_11B-1,33,T33_11B,1,ACHMIL,0,0,0,absent,soil,29
T24_8E-76,24,T24_8E,76,CAMROT,0,0,0,absent,soil,29
T6_2C-45,6,T6_2C,45,CAMROT,0,0,0,absent,soil,29
T33_11C-62,33,T33_11C,62,CAMROT,0,0,0,absent,soil,29
T18_6E-93,18,T18_6E,93,CAMROT,0,0,0,absent,soil,29
T24_8A-12,24,T24_8A,12,ACHMIL,0,0,0,absent,soil,29
T36_12D-105,36,T36_12D,105,CAMROT,0,0,0,absent,soil,29
T27_9B-47,27,T27_9B,47,ACHMIL,0,0,0,absent,soil,29
T12_4A-61,12,T12_4A,61,ACHMIL,0,0,0,absent,soil,29
T33_11B-65,33,T33_11B,65,ACHMIL,0,0,0,absent,soil,29
T21_7B-93,21,T21_7B,93,CAMROT,0,0,0,absent,soil,29
T36_12A-58,36,T36_12A,58,ACHMIL,0,0,0,absent,soil,29
T21_7B-45,21,T21_7B,45,CAMROT,0,0,0,absent,soil,29
T33_11C-7,33,T33_11C,7,CAMROT,0,0,0,absent,soil,29
T33_11D-24,33,T33_11D,24,CAMROT,0,0,0,absent,soil,29
T18_6C-108,18,T18_6C,108,ACHMIL,0,0,0,absent,soil,29
T6_2C-51,6,T6_2C,51,CAMROT,0,0,0,absent,soil,29
T21_7B-107,21,T21_7B,107,CAMROT,0,0,0,absent,soil,29
T12_4C-24,12,T12_4C,24,CAMROT,0,0,0,absent,soil,29
T21_7A-50,21,T21_7A,50,ACHMIL,0,0,0,absent,soil,29
T21_7D-85,21,T21_7D,85,ACHMIL,0,0,0,absent,soil,29
T18_6E-101,18,T18_6E,101,CAMROT,0,0,0,absent,soil,29
T36_12A-46,36,T36_12A,46,ACHMIL,0,0,0,absent,soil,29
T6_2E-93,6,T6_2E,93,CAMROT,0,0,0,absent,soil,29
T18_6E-69,18,T18_6E,69,CAMROT,0,0,0,absent,soil,29
T12_4C-49,12,T12_4C,49,CAMROT,0,0,0,absent,soil,29
T27_9B-10,27,T27_9B,10,ACHMIL,0,0,0,absent,soil,29
T33_11B-78,33,T33_11B,78,ACHMIL,0,0,0,absent,soil,29
T9_3C-56,9,T9_3C,56,ACHMIL,0,0,0,absent,soil,29
T21_7B-84,21,T21_7B,84,CAMROT,0,0,0,absent,soil,29
T21_7A-7,21,T21_7A,7,ACHMIL,0,0,0,absent,soil,29
T3_1B-39,3,T3_1B,39,ACHMIL,0,0,0,absent,soil,29
T33_11C-32,33,T33_11C,32,CAMROT,0,0,0,absent,soil,29
T24_8E-94,24,T24_8E,94,CAMROT,0,0,0,absent,soil,29
T33_11D-89,33,T33_11D,89,CAMROT,0,0,0,absent,soil,29
T12_4C-70,12,T12_4C,70,CAMROT,0,0,0,absent,soil,29
T33_11A-3,33,T33_11A,3,ACHMIL,0,0,0,absent,soil,29
T9_3C-14,9,T9_3C,14,ACHMIL,0,0,0,absent,soil,29
T3_1B-38,3,T3_1B,38,ACHMIL,0,0,0,absent,soil,29
T36_12E-108,36,T36_12E,108,ACHMIL,0,0,0,absent,soil,29
T6_2E-59,6,T6_2E,59,CAMROT,0,0,0,absent,soil,29
T36_12A-89,36,T36_12A,89,ACHMIL,0,0,0,absent,soil,29
T6_2E-20,6,T6_2E,20,CAMROT,0,0,0,absent,soil,29
T36_12D-36,36,T36_12D,36,CAMROT,0,0,0,absent,soil,29
T15_5D-76,15,T15_5D,76,CAMROT,0,0,0,absent,soil,29
T21_7A-63,21,T21_7A,63,ACHMIL,0,0,0,absent,soil,29
T15_5A-43,15,T15_5A,43,ACHMIL,0,0,0,absent,soil,29
T15_5A-10,15,T15_5A,10,ACHMIL,0,0,0,absent,soil,29
T24_8A-18,24,T24_8A,18,ACHMIL,0,0,0,absent,soil,29
T36_12A-29,36,T36_12A,29,ACHMIL,0,0,0,absent,soil,29
T36_12A-98,36,T36_12A,98,ACHMIL,0,0,0,absent,soil,29
T36_12A-71,36,T36_12A,71,ACHMIL,0,0,0,absent,soil,29
T6_2E-45,6,T6_2E,45,CAMROT,0,0,0,absent,soil,29
T18_6E-66,18,T18_6E,66,CAMROT,0,0,0,absent,soil,29
T36_12A-57,36,T36_12A,57,ACHMIL,0,0,0,absent,soil,29
T33_11D-53,33,T33_11D,53,CAMROT,0,0,0,absent,soil,29
T33_11A-24,33,T33_11A,24,ACHMIL,0,0,0,absent,soil,29
T9_3C-3,9,T9_3C,3,ACHMIL,0,0,0,absent,soil,29
T18_6E-54,18,T18_6E,54,CAMROT,0,0,0,absent,soil,29
T9_3C-2,9,T9_3C,2,ACHMIL,0,0,0,absent,soil,29
T3_1B-89,3,T3_1B,89,ACHMIL,0,0,0,absent,soil,29
T18_6E-33,18,T18_6E,33,CAMROT,0,0,0,absent,soil,29
T12_4E-44,12,T12_4E,44,CAMROT,0,0,0,absent,soil,29
T6_2E-44,6,T6_2E,44,CAMROT,0,0,0,absent,soil,29
T33_11B-98,33,T33_11B,98,ACHMIL,0,0,0,absent,soil,29
T36_12A-106,36,T36_12A,106,ACHMIL,0,0,0,absent,soil,29
T6_2E-55,6,T6_2E,55,CAMROT,0,0,0,absent,soil,29
T6_2E-109,6,T6_2E,109,CAMROT,0,0,0,absent,soil,29
T27_9A-86,27,T27_9A,86,CAMROT,0,0,0,absent,soil,29
T21_7A-62,21,T21_7A,62,ACHMIL,0,0,0,absent,soil,29
T18_6E-43,18,T18_6E,43,CAMROT,0,0,0,absent,soil,29
T21_7D-97,21,T21_7D,97,ACHMIL,0,0,0,absent,soil,29
T33_11A-31,33,T33_11A,31,ACHMIL,0,0,0,absent,soil,29
T15_5A-67,15,T15_5A,67,ACHMIL,0,0,0,absent,soil,29
T21_7D-34,21,T21_7D,34,ACHMIL,0,0,0,absent,soil,29
T36_12A-88,36,T36_12A,88,ACHMIL,0,0,0,absent,soil,29
T33_11C-79,33,T33_11C,79,CAMROT,0,0,0,absent,soil,29
T12_4C-21,12,T12_4C,21,CAMROT,0,0,0,absent,soil,29
T12_4E-41,12,T12_4E,41,CAMROT,0,0,0,absent,soil,29
T9_3E-81,9,T9_3E,81,CAMROT,0,0,0,absent,soil,29
T18_6E-30,18,T18_6E,30,CAMROT,0,0,0,absent,soil,29
T12_4C-27,12,T12_4C,27,CAMROT,0,0,0,absent,soil,29
T12_4C-73,12,T12_4C,73,CAMROT,0,0,0,absent,soil,29
T36_12A-26,36,T36_12A,26,ACHMIL,0,0,0,absent,soil,29
T30_10E-4,30,T30_10E,4,CAMROT,0,0,0,absent,soil,29
T21_7D-52,21,T21_7D,52,ACHMIL,0,0,0,absent,soil,29
T3_1B-68,3,T3_1B,68,ACHMIL,0,0,0,absent,soil,29
T33_11C-20,33,T33_11C,20,CAMROT,0,0,0,absent,soil,29
T33_11A-109,33,T33_11A,109,ACHMIL,0,0,0,absent,soil,29
T27_9A-96,27,T27_9A,96,CAMROT,0,0,0,absent,soil,29
T12_4C-14,12,T12_4C,14,CAMROT,0,0,0,absent,soil,29
T36_12A-78,36,T36_12A,78,ACHMIL,0,0,0,absent,soil,29
T15_5A-28,15,T15_5A,28,ACHMIL,0,0,0,absent,soil,29
T27_9B-14,27,T27_9B,14,ACHMIL,0,0,0,absent,soil,29
T27_9B-27,27,T27_9B,27,ACHMIL,0,0,0,absent,soil,29
T15_5A-1,15,T15_5A,1,ACHMIL,0,0,0,absent,soil,29
T9_3C-109,9,T9_3C,109,ACHMIL,0,0,0,absent,soil,29
T33_11B-11,33,T33_11B,11,ACHMIL,0,0,0,absent,soil,29
T24_8E-89,24,T24_8E,89,CAMROT,0,0,0,absent,soil,29
T24_8E-88,24,T24_8E,88,CAMROT,0,0,0,absent,soil,29
T12_4C-9,12,T12_4C,9,CAMROT,0,0,0,absent,soil,29
T30_10E-70,30,T30_10E,70,CAMROT,0,0,0,absent,soil,29
T33_11C-46,33,T33_11C,46,CAMROT,0,0,0,absent,soil,29
T9_3C-15,9,T9_3C,15,ACHMIL,0,0,0,absent,soil,29
T3_1B-6,3,T3_1B,6,ACHMIL,0,0,0,absent,soil,29
T33_11C-33,33,T33_11C,33,CAMROT,0,0,0,absent,soil,29
T18_6C-27,18,T18_6C,27,ACHMIL,0,0,0,absent,soil,29
T18_6E-32,18,T18_6E,32,CAMROT,0,0,0,absent,soil,29
T21_7D-6,21,T21_7D,6,ACHMIL,0,0,0,absent,soil,29
T33_11C-5,33,T33_11C,5,CAMROT,0,0,0,absent,soil,29
T15_5A-37,15,T15_5A,37,ACHMIL,0,0,0,absent,soil,29
T21_7B-110,21,T21_7B,110,CAMROT,0,0,0,absent,soil,29
T33_11D-17,33,T33_11D,17,CAMROT,0,0,0,absent,soil,29
T9_3C-94,9,T9_3C,94,ACHMIL,0,0,0,absent,soil,29
T24_8A-3,24,T24_8A,3,ACHMIL,0,0,0,absent,soil,29
T15_5D-13,15,T15_5D,13,CAMROT,0,0,0,absent,soil,29
T33_11B-52,33,T33_11B,52,ACHMIL,0,0,0,absent,soil,29
T33_11A-61,33,T33_11A,61,ACHMIL,0,0,0,absent,soil,29
T3_1B-21,3,T3_1B,21,ACHMIL,0,0,0,absent,soil,29
T33_11B-19,33,T33_11B,19,ACHMIL,0,0,0,absent,soil,29
T33_11B-24,33,T33_11B,24,ACHMIL,0,0,0,absent,soil,29
T33_11C-39,33,T33_11C,39,CAMROT,0,0,0,absent,soil,29
T24_8E-21,24,T24_8E,21,CAMROT,0,0,0,absent,soil,29
T36_12A-51,36,T36_12A,51,ACHMIL,0,0,0,absent,soil,29
T21_7A-66,21,T21_7A,66,ACHMIL,0,0,0,absent,soil,29
T33_11B-99,33,T33_11B,99,ACHMIL,0,0,0,absent,soil,29
T18_6E-47,18,T18_6E,47,CAMROT,0,0,0,absent,soil,29
T33_11C-60,33,T33_11C,60,CAMROT,0,0,0,absent,soil,29
T6_2E-30,6,T6_2E,30,CAMROT,0,0,0,absent,soil,29
T36_12A-24,36,T36_12A,24,ACHMIL,0,0,0,absent,soil,29
T21_7D-83,21,T21_7D,83,ACHMIL,0,0,0,absent,soil,29
T27_9B-78,27,T27_9B,78,ACHMIL,0,0,0,absent,soil,29
T21_7A-24,21,T21_7A,24,ACHMIL,0,0,0,absent,soil,29
T33_11C-81,33,T33_11C,81,CAMROT,0,0,0,absent,soil,29
T21_7D-28,21,T21_7D,28,ACHMIL,0,0,0,absent,soil,29
T33_11A-30,33,T33_11A,30,ACHMIL,0,0,0,absent,soil,29
T36_12A-44,36,T36_12A,44,ACHMIL,0,0,0,absent,soil,29
T27_9A-29,27,T27_9A,29,CAMROT,0,0,0,absent,soil,29
T9_3C-23,9,T9_3C,23,ACHMIL,0,0,0,absent,soil,29
T33_11D-9,33,T33_11D,9,CAMROT,0,0,0,absent,soil,29
T33_11B-70,33,T33_11B,70,ACHMIL,0,0,0,absent,soil,29
T33_11A-58,33,T33_11A,58,ACHMIL,0,0,0,absent,soil,29
T21_7E-110,21,T21_7E,110,CAMROT,0,0,0,absent,soil,29
T6_2C-93,6,T6_2C,93,CAMROT,0,0,0,absent,soil,29
T21_7B-101,21,T21_7B,101,CAMROT,0,0,0,absent,soil,29
T36_12D-99,36,T36_12D,99,CAMROT,0,0,0,absent,soil,29
T6_2E-17,6,T6_2E,17,CAMROT,0,0,0,absent,soil,29
T18_6E-104,18,T18_6E,104,CAMROT,0,0,0,absent,soil,29
T33_11C-1,33,T33_11C,1,CAMROT,0,0,0,absent,soil,29
T27_9B-90,27,T27_9B,90,ACHMIL,0,0,0,absent,soil,29
T36_12A-100,36,T36_12A,100,ACHMIL,0,0,0,absent,soil,29
T12_4A-87,12,T12_4A,87,ACHMIL,0,0,0,absent,soil,29
T33_11A-76,33,T33_11A,76,ACHMIL,0,0,0,absent,soil,29
T12_4C-105,12,T12_4C,105,CAMROT,0,0,0,absent,soil,29
T27_9B-8,27,T27_9B,8,ACHMIL,0,0,0,absent,soil,29
T27_9B-7,27,T27_9B,7,ACHMIL,0,0,0,absent,soil,29
T36_12D-69,36,T36_12D,69,CAMROT,0,0,0,absent,soil,29
T30_10E-27,30,T30_10E,27,CAMROT,0,0,0,absent,soil,29
T27_9A-26,27,T27_9A,26,CAMROT,0,0,0,absent,soil,29
T33_11D-61,33,T33_11D,61,CAMROT,0,0,0,absent,soil,29
T15_5A-7,15,T15_5A,7,ACHMIL,0,0,0,absent,soil,29
T33_11C-34,33,T33_11C,34,CAMROT,0,0,0,absent,soil,29
T21_7B-96,21,T21_7B,96,CAMROT,0,0,0,absent,soil,29
T27_9B-96,27,T27_9B,96,ACHMIL,0,0,0,absent,soil,29
T27_9A-93,27,T27_9A,93,CAMROT,0,0,0,absent,soil,29
T15_5A-8,15,T15_5A,8,ACHMIL,0,0,0,absent,soil,29
T21_7D-22,21,T21_7D,22,ACHMIL,0,0,0,absent,soil,29
T33_11D-38,33,T33_11D,38,CAMROT,0,0,0,absent,soil,29
T27_9B-16,27,T27_9B,16,ACHMIL,0,0,0,absent,soil,29
T12_4E-95,12,T12_4E,95,CAMROT,0,0,0,absent,soil,29
T36_12E-15,36,T36_12E,15,ACHMIL,0,0,0,absent,soil,29
T24_8A-109,24,T24_8A,109,ACHMIL,0,0,0,absent,soil,29
T9_3C-28,9,T9_3C,28,ACHMIL,0,0,0,absent,soil,29
T6_2E-92,6,T6_2E,92,CAMROT,0,0,0,absent,soil,29
T9_3E-75,9,T9_3E,75,CAMROT,0,0,0,absent,soil,29
T3_1B-101,3,T3_1B,101,ACHMIL,0,0,0,absent,soil,29
T6_2E-21,6,T6_2E,21,CAMROT,0,0,0,absent,soil,29
T21_7A-12,21,T21_7A,12,ACHMIL,0,0,0,absent,soil,29
T15_5A-94,15,T15_5A,94,ACHMIL,0,0,0,absent,soil,29
T21_7D-89,21,T21_7D,89,ACHMIL,0,0,0,absent,soil,29
T6_2E-98,6,T6_2E,98,CAMROT,0,0,0,absent,soil,29
T18_6E-3,18,T18_6E,3,CAMROT,0,0,0,absent,soil,29
T12_4A-12,12,T12_4A,12,ACHMIL,0,0,0,absent,soil,29
T18_6C-2,18,T18_6C,2,ACHMIL,0,0,0,absent,soil,29
T24_8E-34,24,T24_8E,34,CAMROT,0,0,0,absent,soil,29
T36_12A-74,36,T36_12A,74,ACHMIL,0,0,0,absent,soil,29
T18_6C-45,18,T18_6C,45,ACHMIL,0,0,0,absent,soil,29
T9_3C-24,9,T9_3C,24,ACHMIL,0,0,0,absent,soil,29
T21_7B-39,21,T21_7B,39,CAMROT,0,0,0,absent,soil,29
T24_8E-6,24,T24_8E,6,CAMROT,0,0,0,absent,soil,29
T18_6C-21,18,T18_6C,21,ACHMIL,0,0,0,absent,soil,29
T21_7D-77,21,T21_7D,77,ACHMIL,0,0,0,absent,soil,29
T3_1B-100,3,T3_1B,100,ACHMIL,0,0,0,absent,soil,29
T12_4C-94,12,T12_4C,94,CAMROT,0,0,0,absent,soil,29
T21_7E-86,21,T21_7E,86,CAMROT,0,0,0,absent,soil,29
T3_1B-98,3,T3_1B,98,ACHMIL,0,0,0,absent,soil,29
T33_11B-33,33,T33_11B,33,ACHMIL,0,0,0,absent,soil,29
T33_11A-18,33,T33_11A,18,ACHMIL,0,0,0,absent,soil,29
T9_3C-72,9,T9_3C,72,ACHMIL,0,0,0,absent,soil,29
T12_4A-15,12,T12_4A,15,ACHMIL,0,0,0,absent,soil,29
T15_5A-55,15,T15_5A,55,ACHMIL,0,0,0,absent,soil,29
T9_3E-1,9,T9_3E,1,CAMROT,0,0,0,absent,soil,29
T12_4A-84,12,T12_4A,84,ACHMIL,0,0,0,absent,soil,29
T12_4A-78,12,T12_4A,78,ACHMIL,0,0,0,absent,soil,29
T18_6E-5,18,T18_6E,5,CAMROT,0,0,0,absent,soil,29
T27_9A-78,27,T27_9A,78,CAMROT,0,0,0,absent,soil,29
T18_6E-90,18,T18_6E,90,CAMROT,0,0,0,absent,soil,29
T33_11D-97,33,T33_11D,97,CAMROT,0,0,0,absent,soil,29
T33_11D-42,33,T33_11D,42,CAMROT,0,0,0,absent,soil,29
T21_7D-13,21,T21_7D,13,ACHMIL,0,0,0,absent,soil,29
T9_3E-45,9,T9_3E,45,CAMROT,0,0,0,absent,soil,29
T12_4A-81,12,T12_4A,81,ACHMIL,0,0,0,absent,soil,29
T18_6E-44,18,T18_6E,44,CAMROT,0,0,0,absent,soil,29
T30_10E-26,30,T30_10E,26,CAMROT,0,0,0,absent,soil,29
T36_12A-25,36,T36_12A,25,ACHMIL,0,0,0,absent,soil,29
T21_7A-5,21,T21_7A,5,ACHMIL,0,0,0,absent,soil,29
T24_8E-58,24,T24_8E,58,CAMROT,0,0,0,absent,soil,29
T21_7D-94,21,T21_7D,94,ACHMIL,0,0,0,absent,soil,29
T36_12A-83,36,T36_12A,83,ACHMIL,0,0,0,absent,soil,29
T18_6E-13,18,T18_6E,13,CAMROT,0,0,0,absent,soil,29
T30_10E-29,30,T30_10E,29,CAMROT,0,0,0,absent,soil,29
T33_11C-11,33,T33_11C,11,CAMROT,0,0,0,absent,soil,29
T18_6E-27,18,T18_6E,27,CAMROT,0,0,0,absent,soil,29
T21_7E-107,21,T21_7E,107,CAMROT,0,0,0,absent,soil,29
T33_11C-109,33,T33_11C,109,CAMROT,0,0,0,absent,soil,29
T33_11B-60,33,T33_11B,60,ACHMIL,0,0,0,absent,soil,29
T27_9B-68,27,T27_9B,68,ACHMIL,0,0,0,absent,soil,29
T33_11C-25,33,T33_11C,25,CAMROT,0,0,0,absent,soil,29
T33_11D-30,33,T33_11D,30,CAMROT,0,0,0,absent,soil,29
T15_5A-52,15,T15_5A,52,ACHMIL,0,0,0,absent,soil,29
T3_1B-57,3,T3_1B,57,ACHMIL,0,0,0,absent,soil,29
T24_8A-14,24,T24_8A,14,ACHMIL,0,0,0,absent,soil,29
T9_3E-12,9,T9_3E,12,CAMROT,0,0,0,absent,soil,29
T12_4A-29,12,T12_4A,29,ACHMIL,0,0,0,absent,soil,29
T21_7D-91,21,T21_7D,91,ACHMIL,0,0,0,absent,soil,29
T6_2C-110,6,T6_2C,110,CAMROT,0,0,0,absent,soil,29
T33_11D-45,33,T33_11D,45,CAMROT,0,0,0,absent,soil,29
T21_7D-76,21,T21_7D,76,ACHMIL,0,0,0,absent,soil,29
T33_11C-86,33,T33_11C,86,CAMROT,0,0,0,absent,soil,29
T24_8A-103,24,T24_8A,103,ACHMIL,0,0,0,absent,soil,29
T12_4A-76,12,T12_4A,76,ACHMIL,0,0,0,absent,soil,29
T9_3E-24,9,T9_3E,24,CAMROT,0,0,0,absent,soil,29
T6_2C-90,6,T6_2C,90,CAMROT,0,0,0,absent,soil,29
T21_7B-61,21,T21_7B,61,CAMROT,0,0,0,absent,soil,29
T30_10E-22,30,T30_10E,22,CAMROT,0,0,0,absent,soil,29
T6_2E-90,6,T6_2E,90,CAMROT,0,0,0,absent,soil,29
T12_4E-93,12,T12_4E,93,CAMROT,0,0,0,absent,soil,29
T12_4C-63,12,T12_4C,63,CAMROT,0,0,0,absent,soil,29
T27_9B-99,27,T27_9B,99,ACHMIL,0,0,0,absent,soil,29
T21_7A-90,21,T21_7A,90,ACHMIL,0,0,0,absent,soil,29
T36_12A-35,36,T36_12A,35,ACHMIL,0,0,0,absent,soil,29
T33_11C-35,33,T33_11C,35,CAMROT,0,0,0,absent,soil,29
T15_5D-111,15,T15_5D,111,CAMROT,0,0,0,absent,soil,29
T36_12A-40,36,T36_12A,40,ACHMIL,0,0,0,absent,soil,29
T36_12E-30,36,T36_12E,30,ACHMIL,0,0,0,absent,soil,29
T33_11A-97,33,T33_11A,97,ACHMIL,0,0,0,absent,soil,29
T21_7E-13,21,T21_7E,13,CAMROT,0,0,0,absent,soil,29
T18_6E-46,18,T18_6E,46,CAMROT,0,0,0,absent,soil,29
T36_12A-68,36,T36_12A,68,ACHMIL,0,0,0,absent,soil,29
T33_11B-66,33,T33_11B,66,ACHMIL,0,0,0,absent,soil,29
T21_7E-85,21,T21_7E,85,CAMROT,0,0,0,absent,soil,29
T15_5A-22,15,T15_5A,22,ACHMIL,0,0,0,absent,soil,29
T9_3C-1,9,T9_3C,1,ACHMIL,0,0,0,absent,soil,29
T6_2E-54,6,T6_2E,54,CAMROT,0,0,0,absent,soil,29
T3_1B-51,3,T3_1B,51,ACHMIL,0,0,0,absent,soil,29
T21_7A-83,21,T21_7A,83,ACHMIL,0,0,0,absent,soil,29
T3_1B-93,3,T3_1B,93,ACHMIL,0,0,0,absent,soil,29
T33_11B-102,33,T33_11B,102,ACHMIL,0,0,0,absent,soil,29
T24_8A-67,24,T24_8A,67,ACHMIL,0,0,0,absent,soil,29
T33_11D-72,33,T33_11D,72,CAMROT,0,0,0,absent,soil,29
T36_12D-39,36,T36_12D,39,CAMROT,0,0,0,absent,soil,29
T21_7A-106,21,T21_7A,106,ACHMIL,0,0,0,absent,soil,29
T27_9B-20,27,T27_9B,20,ACHMIL,0,0,0,absent,soil,29
T15_5D-82,15,T15_5D,82,CAMROT,0,0,0,absent,soil,29
T33_11C-52,33,T33_11C,52,CAMROT,0,0,0,absent,soil,29
T21_7A-68,21,T21_7A,68,ACHMIL,0,0,0,absent,soil,29
T36_12D-6,36,T36_12D,6,CAMROT,0,0,0,absent,soil,29
T33_11B-101,33,T33_11B,101,ACHMIL,0,0,0,absent,soil,29
T27_9B-17,27,T27_9B,17,ACHMIL,0,0,0,absent,soil,29
T27_9B-102,27,T27_9B,102,ACHMIL,0,0,0,absent,soil,29
T15_5D-61,15,T15_5D,61,CAMROT,0,0,0,absent,soil,29
T36_12E-84,36,T36_12E,84,ACHMIL,0,0,0,absent,soil,29
T36_12A-62,36,T36_12A,62,ACHMIL,0,0,0,absent,soil,29
T36_12E-82,36,T36_12E,82,ACHMIL,0,0,0,absent,soil,29
T36_12A-39,36,T36_12A,39,ACHMIL,0,0,0,absent,soil,29
T33_11D-6,33,T33_11D,6,CAMROT,0,0,0,absent,soil,29
T9_3E-51,9,T9_3E,51,CAMROT,0,0,0,absent,soil,29
T36_12A-38,36,T36_12A,38,ACHMIL,0,0,0,absent,soil,29
T21_7D-79,21,T21_7D,79,ACHMIL,0,0,0,absent,soil,29
T33_11D-56,33,T33_11D,56,CAMROT,0,0,0,absent,soil,29
T18_6C-68,18,T18_6C,68,ACHMIL,0,0,0,absent,soil,29
T3_1B-54,3,T3_1B,54,ACHMIL,0,0,0,absent,soil,29
T33_11B-80,33,T33_11B,80,ACHMIL,0,0,0,absent,soil,29
T33_11C-97,33,T33_11C,97,CAMROT,0,0,0,absent,soil,29
T24_8A-1,24,T24_8A,1,ACHMIL,0,0,0,absent,soil,29
T9_3C-25,9,T9_3C,25,ACHMIL,0,0,0,absent,soil,29
T24_8A-70,24,T24_8A,70,ACHMIL,0,0,0,absent,soil,29
T3_1B-18,3,T3_1B,18,ACHMIL,0,0,0,absent,soil,29
T21_7B-48,21,T21_7B,48,CAMROT,0,0,0,absent,soil,29
T33_11A-75,33,T33_11A,75,ACHMIL,0,0,0,absent,soil,29
T21_7E-89,21,T21_7E,89,CAMROT,0,0,0,absent,soil,29
